Link,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20060708161442AASeKNL,Should you pop a blister or leave it alone? If you can pop a blister how do you go about doing it safely?,10,12
https://answers.yahoo.com/question/index?qid=20160628164134AA6V3V0,Iam a dude.Should I be ashamed of having apprehension of fighting a dude that grabbed my ***.I will fight but there's a little apprehension?,0, I have this delusion that I will be in this situation where a bigger stronger dude grab my *** or pushes up on me...its an obsessive thought...when the thought occurres I imagine my self swing sometime I swing physically...but iam not all angry and enraged I feel as though I should be enraged.... There s apprehension there cause I feel like he is a big dude and I feel as though I ll have to do something drastic to regain my dignity like stabbed him in the eye with my key thus getting arrested...is it normal to have apprehension with such a matter  csuse I will fight I just don t wanna feel fear when it comes to defending my manhood. Please help
https://answers.yahoo.com/question/index?qid=20160628210025AAXQaqt,"Why did Donald Trump think the internet should, or even could be ""shut down""?",0,7
https://answers.yahoo.com/question/index?qid=20160628205900AASH93w,Should I go to the ER? Head injury question?,0," Okay Yahoo Answers! I know it's a bit silly to ask total strangers for medical advice, but desperate times call for desperate measures. 
I'm going to try and keep this as short and thorough as I can. 
I had my head banged against a brick wall 9 days ago. It's a long story, but I went to the hospital a few hours later for a severe headache. I got a cat scan and the doctors said they believe I'm fine. The scan was normal and I passed all my reflex tests and d (I took a Tylenol). 
Keep in mind it's 9 days later, there was never any bleeding or vomiting, and I have drank alcohol and gotten drunk (I'm 21 years old lol)  since then and am totally fine. 
But I have hypochondria and I'm wondering if I should be concerned about this headache? Should I go to the ER? 
It'd really be a waste of over 12 hours (suuuuch a long wait at my local hospital) just for a headache. 
So I guess my real question is, is it likely that I have internal bleeding or something that showed up after the first cat scan and surpassed and survived all the alcohol and heavy lifting I've been doing this week? Or is it just a headache because I have a stressful job that's really hot and migraines happen?  
Thanks!"
https://answers.yahoo.com/question/index?qid=20160628183431AA8ZisA,Steam Summer Sale - what should I get?,0," I already have Minecraft, Terreria and Witcher 3, Fallout 4. 

One site suggested these were top picks: 

Firewatch $14 
Witcher 3 $25 (already own) 
Doom $36 
Civilization V $13 
Fallout 4 $30 
FTL $4 
Life Is Strange $10 (But I have seen Felicia Days playthrough) 
Dying Light: The following: $30  -- looks good 

But what other good titles are you guy suggesting? I like FPS and crafting/survival games."
https://answers.yahoo.com/question/index?qid=20160628163456AALhgRz,Should America look for a closer association with Mexico including open borders?,0,5
https://answers.yahoo.com/question/index?qid=20160628172935AA7RwbN,I am trying to raise zebra longwings.I have their host plant may pop passion vine and I obtained about 15 butterflies from a breeder.?,0," I had them set up in a 7 ft by 4 ft cage in a warm room that gets in the upper 70s low 80s with sun light. I put 2 lantana and 2 Penta plants in with them including other wild flowers. They all hatched around the same time about 2-3 weeks ago. They were eating the flowers and wet paper towels with water for them everyday and suddenly I lost all but 2. I examined the butterflies they looked in perfect condition except for their bodies are small and thinner than they should be. I don t know what I m doing wrong or should change about them. I know they should be living months. I did noticed only one seemed to mate and she is still alive don t know if that s anything important! 

Or any suggestion and or theories why this is happening? Could lowes or home depot be spraying their plants? if they are how do i get the pesticide off? Thanks for any help!!"
https://answers.yahoo.com/question/index?qid=20160628232731AAcoksx,Can I put down a transfer college to my FAFSA? (Please answer asap)?,0," I just now looked at my student email from my community college about my FAFSA. And it only lists the two schools in my area (which I put on the form when I applied). But I'm planning on in the Spring to live in a different town all together, where I'm living off campus still but with relatives.  

I thought I would be going to this other community college that has student housing but it's just to expensive. So should I put the new school that I plan on going to in the (Other/explain section) and try to fix it?  

Or should I just put down the school I'm going to next semester for both Fall & Spring. Sorry if this is written out kind of confusing. But I want to try and add a school for the Spring semester. Will they let me do that still at the financial aid office ? Thanks"
https://answers.yahoo.com/question/index?qid=20160628173321AA5wFdb,I just love to take a big bite and eat slowley at a peice of cheese.know what im sayin vegans?,0,2
https://answers.yahoo.com/question/index?qid=20160628211839AA6Xj2y,Dimmer with ceiling fan?,0," I know when installing a dimmer on to a light fixture that has a wall switch, it isn't supposed to have a ceiling fan(that's what I've heard). Can I install a dimmer onto the switch as long as the said switch isn't connected to the power of the fan, but only controls the light? Basically the fan only operates from the cord that hangs off it and has nothing to do with the switch on the wall. The light switch does control the lights on the fan itself though. Does this mean I can install a dimmer or should I stay away from it all together? Only answer if you know electrical materials, I don't wanna mess anything up."
https://answers.yahoo.com/question/index?qid=20160628200301AAGomtg,What other major can you recommend for me?,0,4
https://answers.yahoo.com/question/index?qid=20160628222231AAsfUhH,Good Unique Names For Girl. These Are My Choices?,0," Lexie Ecstasy 
 Josephine Madam Tiffany 
 Crystal Amber  
 Brandy Lola Angel  
 Ginger Candy Charity  
 Anastasia Kitty  
 Jade Cherry Destiny  
 Devon Chastity  
 Scarlett Raven Star 
 Bambi Dallas Diamond  
 Paris Skye Trinity  
 Layla Nevaeh Ashlynn 
 Chyna Unique Aspen 
 Lexus Chardonnay Houston  
 Coco London Luscious  
 Capri Trixie Delight  
 Cinnamon, wait yep your reading way to much into this and many other endangered species and crazy unique names that should be sin binned and banned from being used."
https://answers.yahoo.com/question/index?qid=20160628191317AAqVrW6,(Texas) Do you need car insurance/registration to renew your license?,0,2
https://answers.yahoo.com/question/index?qid=20160628220938AAcm8i0,Beginner bass confusion?,0," Just a quick one here, 

I'm looking to get into the bass guitar, and the one I intend on buying (specifically the Ibanez TMB100) has an active EQ. What exactly does this mean and will it require a battery? Also, I've been told that the bass is modeled after a ""jazz deluxe"" bass -- what is that? Should I go for a Squire Affinity J Bass instead? 

Thanks"
https://answers.yahoo.com/question/index?qid=20160628211018AAsddic,I am 22 years old and feel lonely!?,0," I am a 22 yr old guy. I never dated or had a girlfriend. I feel kind of down about this. I have been feeling lonely, I just want to have someone to talk to. I have good friends, but they have girlfriends. I don't care about losing virginity or anything. I just want to experience a relationship. I would like to get your thoughts. I am in University and will be graduating in a year. I am a pretty decent looking guy. I am kind of shy, but i am coming out of my shell. I just need help approaching girls.I just have been feeling lonely. Should i just be patient and wait for it to hit me when im not looking?"
https://answers.yahoo.com/question/index?qid=20160628151358AAdmIkc,What has been Hillary Clintons shining moments/legacy since she was elected as a U.S.Senator in 2000?,0,1
https://answers.yahoo.com/question/index?qid=20130523172926AACo1UP,Reasons abortion should be legal?,0," I would like to start off by saying i am almost 100% against abortion, but for my biology report, i have to write a report on whether abortion is right or wrong, giving both sides. Finding information on why abortion is bad is easy, but finding information on why is should be legal is difficult. Please dont comment saying nothing is okay about abortion, it's not helping me whatsoever."
https://answers.yahoo.com/question/index?qid=20100702145654AAezp6l,What temp should my freshwater community tank be?,1,8
https://answers.yahoo.com/question/index?qid=20160628181658AA1f47n,Should the UN Declaration of Human Rights be amended to include the right to keep and bear firearms?,0,4
https://answers.yahoo.com/question/index?qid=20100614230619AAognkF,What episode should I start watching Fullmetal Alchemist: Brotherhood from if I've seen the original already?,1," I started watching the Brotherhood series, and it's all a rehash of the same old story, but it looks like the late episodes are different.  I read up on the series in Wikipedia and I understand that there are differences even though they follow the same basic plot.  So should I watch the Brotherhood, or is it mostly the same as the first one?  If I should watch it, which episode should I stat with so I don't watch too much of the same story?  Thanks!"
https://answers.yahoo.com/question/index?qid=20160628140946AA3x5aQ,Should there be scholarships based on your skin color?,0,12
https://answers.yahoo.com/question/index?qid=20160628182810AAJGuF8,Horribly misnamed pro-lifers Should homebirth mid wives be required to have hospital admission privileges no more than 35 miles?,0," @ SCE2AUX2  
Why horribly  misnamed   ? 
Two  reasons  
Even  though  you  know  that some truly  horrifying  things can  and  all  too  often do happen to  unwanted  children   , you guys regard that  as  your  problem  
You  define human life use the model  that  scientists  use  for microorganism  life  
You know that  the Family  Poverty  Formula is now  and has  always  been  that  
Children = Poverty  and  that an increase in  C almost  always  results in  an  increase in P"
https://answers.yahoo.com/question/index?qid=20160628163019AAeDuiu,Neck injury-should I see the doctor or just do home remedies?,0," On Saturday afternoon my husband was teasing his younger brother and his brother got mad and pushed my husband really hard with all his strength (I was about 3-5 feet behind them on the left hand side) and my husband came crashing into my right shoulder resulting in the side of my neck and right shoulder hurting immediately. The back of my neck also became swollen. Yesterday it was hurting and my right arm and should had pain in it and pain started to go to my collarbone too. I also took 600 mg of ibuprofen yesterday and later in the night took 800 mg and the ibprofen has not been helping. Hot baths and showers and the heating pad are not helping. I have been icing it as well and it isn't helping. Today both of arms and shoulder hurt as well as both sides and the back of my neck. The swelling is in the middle of my neck right over my spinal cord in the back of my neck and hurts when I touch it and causes a headache. I also have been really tired when waking up and feel like I have not slept. It hurts to do my makeup, hair, lift things up, move my neck, etc. I feel pain and stiffness all over my neck and shoulders. Today though my arms and shoulders are not hurting, but the middle of my neck and some of my back hurt. The stiff feeling is going away and does not hurt much when I turn my head to the side. I do get headaches if I touch the area that is hurt. Should I go to the doctors in the next few days or keep icing it, putting heat on it, and taking 800 mg ibuprofen?"
https://answers.yahoo.com/question/index?qid=20160628163519AAjMk2i,"Should I go to the doctor if my poop has been ""Evergreen"" colored for 2 weeks now?",0,6
https://answers.yahoo.com/question/index?qid=20160628154505AAQbhJW,Who do you think Ed sheeran should collab with next? I think Demi lovato would be a good option but also collabing with 1d would be fun too!?,0,3
https://answers.yahoo.com/question/index?qid=20160628191624AAVJrLN,What should an 18 year old girl expect at her first OB/GYN appointment?,0," I'm going for a lot overdue checkup, and for irregular/painful periods. it's been almost 6 years since my first period and I still don't follow the 26-35 day cycle (I get my periods every 45 days AT LEAST). I skip/almost skip months a lot. I'm probably going to skip This month too. I skipped April. 

When I do get my periods, they're VERY painful for the first 2-3 days, especially on day 2. Being unable to move because of the pain, ""black"" vision (means I'm close to fainting), hot flashes, and vomitting are not unusual for me. 

I usually just manage my symptoms with Tylenol, or some other pain killer (takes a good 45 minutes go kick in, and sometimes I'll still crap through the medication!), but I start college this fall. I wanna resolve this before I'm in this foreign place all on my own. So what will happen at my appointment?"
https://answers.yahoo.com/question/index?qid=20160628145812AAzSlKX,Is the new Camaro a fat ugly bloated looking car? And do you think it should be made shorter like the size of the mustang?,0," The new Camaro just seems like a truck to be honest, they made the corvette smaller rounder and sleeker. But they made the Camaro big, square, bulky.  

Do you think it should be smaller and sleeker? Like the new Mustang? I don't see why anyone would want to drive the new camaro, it doesn't look fun to drive, it just looks like a pain cus its so big and wide and heavy. Big bulky muscle cars are a thing of the past"
https://answers.yahoo.com/question/index?qid=20160628233500AATsPcV,"The world court has ordered the execution of Obama for upsetting the BREXIT vote,
So should his execution be on the 4th of July or sooner?",0,3
https://answers.yahoo.com/question/index?qid=20160628230119AAp5TRG,Why do I get light headed every day at random times? Is it unhealthy? Should I talk to a doctor?,0,1
https://answers.yahoo.com/question/?qid=20110220030227AAC7Aew,What should a Western women wear in Saudi Arabia?,0," I am a young female mosaic artist for a London publishing company. I have recently sold a piece of my work to a prince in Saudi Arabia. My employer will be exhibiting the art which has been published in a book on Makkah at the Royal Gallery in Riyadh. I have been invited to attend the opening night, however I have been told to take a chaperon and to dress to impress yet appropriately.  

What would be an appropriate 'dress to impress' clothing? I assumed a long dress with a head scarf would be fine but my friend suggested a Burka inspired look would be more respectful. 

Any suggestions?"
https://answers.yahoo.com/question/index?qid=20070713092915AAYdz15,Job Interview Question - Why should we pick you?,1,17
https://answers.yahoo.com/question/?qid=20090220110108AAOKWP7,"If I want to be an astronaut,  what classes should I take?",2,6
https://answers.yahoo.com/question/index?qid=20160628153111AAyU5Ki,What bike should I get bmx or mountain?,0, I'm 15 and i'm like 6'1 pretty much built like an adult and i'm curious what bike I should get for nothing specific just riding with friends or going from place to place? A few of my friends have bmx bikes but more have mountain bikes so i'm torn if anyone can give me some good advice it'd be very much appreciated thanks
https://answers.yahoo.com/question/index?qid=20100616233807AA4I6Eq,How much money should I save before moving out of my parents house?,2," I'm desperately trying to move out of my parents house. I have been saving, but I had some unexpected car problems come up so that cut my savings back. I am working on a monthly budget, but I want to know, how much money should I save up before even attempting to move out? I just got a new job with stable hours so I know I will be ok in that sense. I also have some loan money from school in the fall. How much do I need to save up?  

Also, would it be wise to start purchasing things I'll need once I move out now (like furniture, pots and pans, etc or should I just wait until I get the chance to move out?)"
https://answers.yahoo.com/question/?qid=20090203194046AA2WCN4,Should i delete my computer cookies?,3,21
https://answers.yahoo.com/question/index?qid=20071125054334AAQWTu9,"How often should I run my outboard engine on my boat that's parked in my driveway, when not in use regularly?",11,11
https://answers.yahoo.com/question/index?qid=20060714133655AArKCrB,Should I go to Japan for a visit?,1,29
https://answers.yahoo.com/question/index?qid=20080610193018AA7IQt2,Why should we save the planet?,4," With all the constant talk of 'saving the planet' and stopping global warming, should we actually try to stop it? Perhaps in a way, this is humans transforming the planet to better suit us? Or that the contiued altering of the planet is the direct result of industrialised nations, putting pollutants wide into the world and atmosphere. Please understand that I actually do think we should save the planet, but this is for a philosophical essay."
https://answers.yahoo.com/question/index?qid=20111209002225AApRRfZ,On skyrim should I join the imperial legion or the stormcloaks?,1,11
https://answers.yahoo.com/question/?qid=20111012134414AAqtGSx,How often should i change my pad at school?,1," Ok sorry for the longness but please read it all before you answer!! 

So i think i just got my period i am 13 and i have had 2 now i think...It's very hard at school to change my pads, because it takes quite long in the toilet and everyone is standing outside of the cubical talking and making me feel uncomfortable, like they are gonna peek over the top or something. They are usually a few years above me and i am scared when they are outside. Sometimes they knock on the door as a joke but it makes me feel so embarrassed. 

So what i do it put 2 pads on in the day and then at lunch time (4 hours) i rip it off quickly pop it in the bin and have a fresh new one, i squirt some perfume on my crotch area (with my trousers on) when am finished. 

I'm not sure if this will get rid of the scent or not? Also some days i change it at break (after 2 hours) but i don't have time always, and im worried what my friend might think if i keep needing to 'go to the loo' because when i am on my period i need a wee all the time and it's awfull but she must think i have a weak bladder or something... 

Anyway, i don't want her to know if that's what your thinking:) 

So how often do you think i should change my pad, do you have any excuses that i could use to say i need the loo to my friend, and how do you think i could cover up the smell. I can't use scented pads because i have none and i can't buy anymore. I don't have time to use wipes! Although i would love to. Please help thanks x"
https://answers.yahoo.com/question/index?qid=20080507103610AAoWjEP,Should I dispute everything on my credit report even if some items are correct?,5," Hi. I have 3 debts not that big but they pop up under all three bureus, like for example i have one that is $425.00 but on all three bureus it comes up as a different name and different account number but same balance and they all say open, Im 23 yrs old i wanna clean up my credit but don't even understand how it works i dont have money to hire some company to do it, so i have seen many answers say to just dispute everything but i dont want that to come bite me in the a** later my score is mid 500 and the other two coll accounts are $100. and $119 should i just contact the creditor and try to settle or dispute? If I pay off will my credit go up? How can i clear all this up and get my credit score up.HELP!"
https://answers.yahoo.com/question/index?qid=20110825233323AAeySsQ,Should i shave my head & wear a wig while my hair grows?,1,7
https://answers.yahoo.com/question/index?qid=20160628130237AAD7xZX,Should I do this to her necklace?? (*will give best answer* )?,0," So i got this heart necklace for my girlfriends birthday and I wanted to get it engraved but all the stores i went to said it was impossible, I decided to go somewhere to get a charm and i found one that has her initial on it and is about the same size as the pendant on the necklace, i got it engraving on the other side of the charm with my initial so it more special between us (it is a thing stirling silver piece) and I'm wondering whether or not I should put it on the necklace with it, please help??"
https://answers.yahoo.com/question/?qid=20081220040505AAMI4Xe,How fast should my internet connection speed be to play PS3 online?,0," I have Sky Broadband Connect which offers me up to 8mb download speeds (but I can tell its not). I went to ""www.speedtest.com"" and it says my download speed is 2930 kb/s and my upload speed is 381 kb/s. It also mentions my ping is on average 52 ms. I also went to the Network and Sharing Center (I'm using Windows Vista) and it says my wireless connection has a speed of 54 mbps. Is this fast enough to play my PS3 games online?"
https://answers.yahoo.com/question/?qid=20060620125338AASrFcK,Should married men go to strip clubs?,1," I hate strip clubs.  That has been out in the open from the beginning.  My husband and I did not have traditional bachelor/bachelorette parties...the guys played paintball, the girls went out to dinner and we all got together at the end of the night for a big bonfire party.  That was perfect for me.  2 months ago, my husband went to a strip club for his friend's bachelor party.  I hated every minute of it and we fought for weeks about it.  The guys ""promised each other that they wouldn't tell what happened there.""  Its not that I don't trust him...I just truly hate strip clubs and everything they stand for.  I don't know how to get over it...I know that my protesting just makes things worse between us.  Apparently the guys had ""so much fun"" last time that they are planning to go next month...What do I do?  I just can't get past this!"
https://answers.yahoo.com/question/index?qid=20100514112643AAGiOqi,I already bought a gift via the wedding gift registry. Should I still bring them a card at the wedding?,0,11
https://answers.yahoo.com/question/index?qid=20090111160824AAJUuro,Should I eat every 2 or 3 hours?,5,37
https://answers.yahoo.com/question/index?qid=20090404160158AAVRQnV,How long should I wait before I stretch my ear a bigger size?,0," I'm currently at a 2g, I've usually waited about 2 weeks before stretching to a bigger size, and I've never skipped any sizes. I read that waiting 2 weeks is usually a good length of time, but to wait a month once you get to a 0g. But, someone just told me I should wait 3 months before stretching bigger? I've never heard that long before, but I wanted to know other people's opinions on this?"
https://answers.yahoo.com/question/index?qid=20120123202226AAE1Wgm,Should I really shave/wax my pubic hair?,1," Ok, I want some really good, logical answers as to why I should or should not shave/wax the hair down there. I really don't want answers from ""The previous generation"" who grew up and lived without needing to shave down there, because times and culture have changed and now allot of hair... down there is actually seen to some people as gross. But if you are from ""The previous generation"" and have a really good explanation as to why I should/shouldn't shave down there, then feel free to leave an answer. I also don't want crazy feminists to leave comments about how I should keep my pride as a women and not to give in the the demands of men (i've seen an answer like that once on a similar question, no kidding). If you were wondering then No, I don't plan on doing it for guys (although the thought did cross my mind as to what a guy would prefer when I get older). I would also appreciate some responses from guys and what their preference is to the whole thing. So feel free to give your opinions (Please No Crazy Feminists!) thank you."
https://answers.yahoo.com/question/index?qid=20111011041522AAPK3DF,How should muslim men dress according to the quran and sunnah etc?,4,11
https://answers.yahoo.com/question/index?qid=20100902200536AAvULWg,How far down should the foreskin go?,1,13
https://answers.yahoo.com/question/?qid=20081220040505AAMI4Xe,How fast should my internet connection speed be to play PS3 online?,0," I have Sky Broadband Connect which offers me up to 8mb download speeds (but I can tell its not). I went to ""www.speedtest.com"" and it says my download speed is 2930 kb/s and my upload speed is 381 kb/s. It also mentions my ping is on average 52 ms. I also went to the Network and Sharing Center (I'm using Windows Vista) and it says my wireless connection has a speed of 54 mbps. Is this fast enough to play my PS3 games online?"
https://answers.yahoo.com/question/?qid=20060620125338AASrFcK,Should married men go to strip clubs?,1," I hate strip clubs.  That has been out in the open from the beginning.  My husband and I did not have traditional bachelor/bachelorette parties...the guys played paintball, the girls went out to dinner and we all got together at the end of the night for a big bonfire party.  That was perfect for me.  2 months ago, my husband went to a strip club for his friend's bachelor party.  I hated every minute of it and we fought for weeks about it.  The guys ""promised each other that they wouldn't tell what happened there.""  Its not that I don't trust him...I just truly hate strip clubs and everything they stand for.  I don't know how to get over it...I know that my protesting just makes things worse between us.  Apparently the guys had ""so much fun"" last time that they are planning to go next month...What do I do?  I just can't get past this!"
https://answers.yahoo.com/question/index?qid=20081227191009AAblk7L,How often should i get my skates sharpened?,0,13
https://answers.yahoo.com/question/index?qid=20160628130237AAD7xZX,Should I do this to her necklace?? (*will give best answer* )?,0," So i got this heart necklace for my girlfriends birthday and I wanted to get it engraved but all the stores i went to said it was impossible, I decided to go somewhere to get a charm and i found one that has her initial on it and is about the same size as the pendant on the necklace, i got it engraving on the other side of the charm with my initial so it more special between us (it is a thing stirling silver piece) and I'm wondering whether or not I should put it on the necklace with it, please help??"
https://answers.yahoo.com/question/index?qid=20071027165241AAZ5qKy,How often should I give my puppy water?,1,13
https://answers.yahoo.com/question/index?qid=20080214103908AAnHomt,Ate or Eaten - when and how should either term be used?,5,1
https://answers.yahoo.com/question/index?qid=20110720191251AAwkIVs,Should I apply part-time or full-time...?,0," Okay, so I'm a 19 year old female and I need to get my foot in the door with work. Most of the jobs I've applied for are food service and retail as I am  just starting out. Anyways, I was wondering if I have a better chance of getting a job if I put part-time on the job application. Or if most companies would rather have a full-time worker. If it would be easier to get a job with part-time hours, I could just get a second part-time job to compliment the other. However, either way, I need 30 - 40 hours of work. So, yeah, should I put part-time hours or full-time on the Job applications? 
 Thanks"
https://answers.yahoo.com/question/index?qid=20060711100042AAhHqPG,How often do 1 week old kittens(bottlefed) poop? Should there tummys look slightly bloated or is that bad?,0,21
https://answers.yahoo.com/question/index?qid=20110727222204AAZEFZ5,At what age should a child be responsible for cleaning their own room?,0," My  ten year old niece called me yesterday and was extremely upset because she feels her mother no longer loves her. I asked her why and she said it was  because her bedroom is filthy.There is dust on the furniture and clothes and toys on her bedroom floor. She stated that she's told my sister in law about it and that my sister in law hasn't cleaned it so it must be because her mother no longer loves her. I thought it was strange that at ten my niece isn't picking up her own clothes, toys etc.. and at least dusting off her furniture herself so I wondered at what age do you think a child should start being responsible for cleaning his or her own room?"
https://answers.yahoo.com/question/index?qid=20060615110508AAsUfkF,How much sleep should a 12  year old girl need?,0,10
https://answers.yahoo.com/question/index?qid=20070112173102AAVQSsg,How bouncy should a basketball be?,0,7
https://answers.yahoo.com/question/?qid=20090201161217AAzia3X,Runescape: What level should I be before I do the dragon slayer quest?,1," I have a level 50 combat with 40 defense, 40 attack, 43 strength and 42 hit points. I really want to be able to wear rune platebody so I need to do dragon slayer quest. I know during the quest you have to beat lesser demons so I was wondering what level I should be before I attempt this quest. Also, any suggestions on good guides for this quest?"
https://answers.yahoo.com/question/index?qid=20081220194120AAeL2yc,Should you tip at buffet restaurants?,0,18
https://answers.yahoo.com/question/?qid=20060804084319AABrtwW,How long in advance should you register for wedding gifts?,0,13
https://answers.yahoo.com/question/index?qid=20071225233715AAHK0Wm,How often should i feed my pet rats?,0,12
https://answers.yahoo.com/question/index?qid=20070712235434AAXalbq,How many (16.9 fl oz) bottles of water should i drink a day?,0,18
https://answers.yahoo.com/question/index?qid=20100106003402AAfJmRN,Should mentally-challenged people be sterilized?,3," I ask because a question I answered earlier led me down this road of thinking. My son's first mother is mentally-challenged. She functions at the level of a 12 year old. Some people who know a little about my son's history but don't know much about adoption have said, ""Why wasn't she sterilized?"" as if this is something that is commonly done to adults against their will.  

So what are your feelings? If a person cannot care for him/herself without assistance, it goes without saying that person would be unable to provide daily care for a child. Should that person then be sterilized so that s/he cannot have children that will likely be apprehended by CPS and placed in foster homes?"
https://answers.yahoo.com/question/index?qid=20160628173754AAeuU3H,What color should i wrap the hood and roof of my toyota celica?,0," My Celica is 2002 gt silver. I would personally would not wrap my hood of my car but its really bad. The paint/clear coat is cracked and is chipping. At first it looked cool, kinda like a glass vinyl but then it started chipping. What color should i wrap it? Or is there a place were i can but vinyl to match my car color?"
https://answers.yahoo.com/question/index?qid=20061105191013AAuCFIi,Should the french and indian war be considered one of the major causes of the american revolution? yes or no?,0,8
https://answers.yahoo.com/question/index?qid=20100731174908AAFP2w0,Why should we ban guns?,0,7
https://answers.yahoo.com/question/index?qid=20130312114142AAHOXPw,I am a gay Muslim. I feel sick!! What should I do?,1," I am an 18 years old guy. When I was younger I had always thought that I was weird somehow. I’m Muslim, and I come from a really strict family. My country doesn’t speak about homosexuality at all. Actually, if you are caught in action with another man, you’re going to be put to death. I was born gay, and I have never had deep nor sexual feelings for a female. That is why I get really mad when people say communicate with God and he will heal you and make you straight. Well, he didn’t. I respect all religions, and I do believe in God. That’s why when I was younger I tried to pray and ask God to release me from this curse I’m in. Nobody knows that I am gay. It’s not an easy subject to discuss in my country because most of the people are extremists and strict Muslims. When I was living back home I had always thought that it’s a passing thing and I will be straight when I grow up and marry a woman and have kids. But, I moved to the United States for a couple of years to study. I actually just got to the United States. So, I will have 3 more years here.  Before I moved here I would consider myself religious and that’s why I couldn’t believe that God made me this way. But, when I moved here everything about me has changed, I literally started to see the World from a different angle. I started accepting myself, but I’m really devastated and depressed. Suicide is one of the biggest sins that you could ever commit as a person in Islam and actually that is the only reason that is keeping me going. I have always had suicidal thoughts but I never acted on them. Still, I am always depressed to the part where I stop eating for days, and it’s not because I’m trying to kill myself, but whenever I eat I throw up. Knowing for a fact that eventually I will not have someone to love or kids really devastates me. And this continuous fear that if someone figures out who I really am, I will be killed really terrifies me. Also, if I do tell my parents that I am gay there is a high chance that they would disown me. I got to this point where I don’t care about my life, I just need someone to love or talk to. It’s true what they say “Life is Mystery.” I have no idea where life is taking me. I am on a vacation now, and all I did was pretend that I am sick so I don’t go outside and see people because all I see are families with kids. And this makes me even sicker. The issue is that my scholarship pays my tuition, but I MUST work for them for five years (in my country). I think I need to either sacrifice my family to find someone who loves me and move away with him (this will also kill me because during this period in the US I get homesick sometimes). So, I can’t see myself ditching my family forever. Why is God torturing me? He made me gay and made me SO emotionally needy and then he says it’s forbidden to love someone from your same gender. I feel sick. Any suggestions what can I do with my life?"
https://answers.yahoo.com/question/index?qid=20090509223530AAJpDuc,How long should you keep contact lenses on when you barely get them?,0," Okay, im a new contact lens wearer. 
i was told that i can only keep my contacts on for 2 hours for the first day, 4 hours for the second day and 6 hours for the third day, 

but i really need them for more than 6 hours on the 3rd day! (for like 8-9 hours-ish) do you think it'll be okay?? 

i hope i can get some answers from some contact wearers. ^^ 
btw, (if you remember) what did your doctor tell you when you barely got them. did they say 2 hours on the first day and so on? i read somewhere that it's supposed to be longer...)"
https://answers.yahoo.com/question/index?qid=20060614201032AAUdKuH,Should you ride a bicycle with or against traffic?,1,33
https://answers.yahoo.com/question/index?qid=20070831175113AA0QAUU,How often should I clean completely cats litter box?,2,12
https://answers.yahoo.com/question/index?qid=20090407162809AAMkU95,"How often should I take breaks when studying, and how long should they last?",2,15
https://answers.yahoo.com/question/index?qid=20100905140224AAI9iOW,Should I bathe my cat before applying Advantage?,0,12
https://answers.yahoo.com/question/index?qid=20060810134229AA4uCvC,How old should you start wearing makeup?,0,31
https://answers.yahoo.com/question/index?qid=20101120120210AAqft7g,To what volume should you dilute 90 mL of a 10.0 M H2SO4 solution to obtain a 1.80 M H2SO4 solution?,0,1
https://answers.yahoo.com/question/index?qid=20160628203624AArygUv,Should College Be Free? Why or why not?,0,5
https://answers.yahoo.com/question/index?qid=20100322012300AAa84fC,Should I always loosen my guitar strings after I play?,0," Should I loosen the strings on my acoustic guitar every time after I play? I heard that the neck can warp/bow forward over time if I don't loosen the strings each time. I have a pretty nice guitar (its a Goodall) so I don't want the neck to get all messed up. 

Also, the seller said that I can put light or medium tension strings on my guitar. If I put on extra light tension strings, would that damage the guitar in any way? Or should I only put on light or medium tension strings?"
https://answers.yahoo.com/question/index?qid=20100125201855AAvYUwH,Should people take high school relationships seriously?,1," I just think there so stupid.  
This boy who I've been talking to and hanging out with for ~5 months is getting all lovely dovey with me. I think it's silly. I mean, I'm never going to see him after graduation... so what's the point? 
He's probably just tryin' to get in ma pants anyhow. 

Should teens take high school relationships seriously? Do you think they last after graduation? What the point of them?"
https://answers.yahoo.com/question/index?qid=20100308163120AAN4OZ1,Why should people not be racist i need 3 reasons?,0,8
https://answers.yahoo.com/question/index?qid=20060716203232AAjozgN,Which is the correct way the pillow should face?,0,15
https://answers.yahoo.com/question/index?qid=20080306005720AACcChK,"""Ah, but a man's reach should exceed his grasp"".?",3,7
https://answers.yahoo.com/question/?qid=20080530185350AAgZcT5,"How long, exactly, should you warm up before singing?",88,-1
https://answers.yahoo.com/question/index?qid=20100802083109AAn5M2Q,How can I make my penis grow bigger. What foods should I eat?,8," I'm only 14. My penis is 5 inches erect. I want my penis to grow much bigger. I'm still growing so I want to know what foods are good to eat to promote my penis growing bigger. I already make sure I eat protein. 

I heard zinc helps with developing sexual maturity. Is that true? maybe that'll help grow my penis. 

I'm already 6'3. I don't want to be some awkward 6'6 dude with a small penis when I'm done growing. 

I'd rather do myself in that be tall with a small penis."
https://answers.yahoo.com/question/?qid=20060623195345AAa9NFL,What time of the day or night should I take my Norvasc tablet (5 mg) for maintainenance of blood pressure?,2,15
