URL,Question,Follows,Answers
https://ca.answers.yahoo.com/question/index?qid=20160523061639AATRc0n,Why would this girl act like that ? How should I react ?,0," There's this girl I still have feelings for that ignored me for about a month,perhaps to show me that she wasnt interested in dating (that was like 3 months ago).After a while,she started talking to me again.She was really outgoing and comfortable around me and she really wanted to be friends again.However,she recently started to take her distances a bit.She doesnt engage in conversation as much as she used to.I dont understand,we didnt get into any fights or anything.Everything was going great with her and then she started acting like that literally overnight.Why is she acting like that? What should I do ? I still have strong feelings for her but idk if she wants to be friends or perhaps more...?  
P.S : Today,I was struggling with my homework and she gave me her homework (she sits behind me and I didnt ask for her homework,she just gave it to me) and when I gave it back and said thank you,she smiled.Also,she told my friend to shut up when he tried to make fun of me"
https://answers.yahoo.com/question/index?qid=20111009094242AAuOYIA,Why should Quebec stay with Canada?,0,7
https://ca.answers.yahoo.com/question/index?qid=20160521172135AAp9KTu,,,
https://ca.answers.yahoo.com/question/index?qid=20160612172507AArAdBw,"'i dropped a paint brush down my cold air duct return, should i be concerned?'?",0,2
https://ca.answers.yahoo.com/question/index?qid=20130513134359AA5S0eu,How deep should my arrow quiver be?,0,5
https://answers.yahoo.com/question/index?qid=20130513131658AAKhnfS,Should I kill paarthurnax in Skyrim?,0,7
https://au.answers.yahoo.com/question/index?qid=20110829193213AAD0Nf6,What age horse should I buy?,0," I am about to start looking for my first horse, but i'm not sure whats too old and whats not old enough. I am an intermediate to experienced rider, i've jumped done games, lessons etc.... whats too young and whats too old? I want a horse that is going to be able to perform to its max ability for a long time, i want something fast but controllable and I don't want it to be flightym, highly strung and unmanageable... i'm thinking a TB? what are your thoughts on thoroughbreds?"
https://ca.answers.yahoo.com/question/index?qid=20160611132817AAzsTQ3,,,
https://ca.answers.yahoo.com/question/index?qid=20160605234846AAAPsdj,"Do you believe someone who is in so much mental agony, should have the right to die?",0," In many states / countries, assisted suicide is available for people who are in a lot of physical pain due to disease or injury. My question to you is; do you believe that someone who is so depressed that the act of living is more painful than anything physically possible, should deserve the same rights to death?  

What triggered this question to me, is the thought of someone who would purposely starve themselves to death. I know for a fact that starvation is one of the most painful deaths possible, and someone who is purposely putting themselves through that physical pain in order to die, must be experiencing even worse mental pain. 

This is a pretty controversial subject, so just give me your own opinion. No opinion is wrong."
https://ca.answers.yahoo.com/question/index?qid=20160525085451AAjikmT,As a Conservative should I vote for Hillary Clinton or Bernie Sanders?,0," I live in Washington D.C, I just retired and I am a veteran of the Vietnam War, and I am so shocked about Donald Trump comments against Mexicans and Women, I mean I understand that Mexicans are Lazy and most of them come ilegally, but the ones that live in The US, I worked for the American Embassy in Mexico City, and I lived in Santa Fe and I was shocked by how great Real Mexican are, and I love Women, Ive been Married for 42 years, and I respect my wife, I am a Republican, but Donald goes against everything I stand for, except the love I have for america, should I vote for the Liberal candidate, what would be worse supporting Liberals or supporting a racist?"
https://ca.answers.yahoo.com/question/index?qid=20160416115349AArgp0d,"Should all american women be sterilized, and so-called 'men' have their tubes tied, in order to prevent any further american births?",0,13
https://ca.answers.yahoo.com/question/index?qid=20130309144752AAHdSaF,Calculate the volume of NaOH that should neutralize the KHP sample.?,0,1
https://ca.answers.yahoo.com/question/index?qid=20160320084917AAI9Clu,Should I get breast implants?,1," I am 22 and my breasts remain the same size as when I was younger, they didnt grow a bit, I have a A cup or a AA cup I dont even know I never wear a bra haha but they are small and I always felt self concious cause you know how most people are when you are flat chested, like you have no boobs, you look like a 10 year old boy, you are not hot etc. And that made me very insecure like im not beautiful enough cause breasts are one of the most important things of female beauty. I'm jealous cause im always surrounded by big breasts girls and women, I am always of the smaller sizes once even some girls pre puberty have bigger boobs than me. I was thinking of a breast enlargement but I dont know should I do it? Im afraid it will cause breast cancer or other health problema or that it will hurt cause im afraid of pain. I already started to spend money for it. For the women who have breast implants what is a better option the silicone or saline implants? Which are more safe? I still think about it yet if I will do it if I dare. Give me a good reason why or why I shouldnt do it. Thanks."
https://au.answers.yahoo.com/question/index?qid=20160505023840AARjRl8,What should be done if a gas leak just happens when a pipeline is hit by heavy machinery? How should this matter be treated by people?,0,7
https://sg.answers.yahoo.com/question/index?qid=20091207171915AAmUtZ2,How long do you feel a relationship should last before marriage?,0,7
https://answers.yahoo.com/question/index?qid=20080420110040AAt5thu,"Should the word ""sun"" be capitalized ?",2,2
https://ca.answers.yahoo.com/question/index?qid=20070601140107AAJIhWD,Do you think Quebec should be its own country?,1,15
https://answers.yahoo.com/question/?qid=20090811064639AAiBpmE,Should parents pay for their kid's car insurance?,0," Our 17-soon to be 18-year old daughter has a part time job.  She's going to be a senior this year in high school.  We gave her a car when she turned 17 and put her on our insurance policy.  Her insurance runs us $80/month.  We have been paying this for almost a year now.  I feel that since she has a job, and has no other financial responsibilities (besides her cell phone), she should be paying this insurance.  She is very irresponsible with money, and spends money on a lot of frivolous things.  I think having her pay her own insurance each month would help teach her fiscal responsibility.  My husband, however, feels that it's the parent's responsibility to pay for their kid's car insurance.  What do you think?"
https://au.answers.yahoo.com/question/index?qid=20120730192206AAubxpV,Should I be worried that my boyfriend watches porn?,0," Me and my boyfriend are 21, we have been together for 8 months. We lost our virginity to each other, and we have sex almost everyday, or 4-5 times a week minimum. We both enjoy making love, and satisfy each other. I am stating this because I could understand why a man would resort to porn if his partner did not please him. 

My boyfriend thinks I'm attractive, and I feel I am, I get asked out a lot by men. I'm blonde, I'm petite but I have e-cup breasts and a big butt. That sounds egotistical I know but I'm just trying to emphasize my feelings of confusion as to why he watches porn when he has the goods at home? 

I found out because it was on his phone, I kept it inside and tried not to let it bother me, but it was sort of making me feel inadequate and I started to question whether I was attractive. I finally got the courage to ask why he does? He was defensive but he said he doesn't know why but that it's a 'habit' because he was a virgin for so long. He has said he wouldn't want 'a pornstar' and agrees they're gross, but then I don't get why he enjoys watching them? He says I'm a lovely girl who his parents love and thats what he wants.  

So if you love me and I'm all you want? Why watch porn? I feel like it's not right, I would be worried if I was fantasizing about another man, and that's what I feel he is doing. I'm not a controlling girlfriend, I don't want to ask him to change and I know if I told him to stop he would only hide it better, haha. But are there any guys (or girls!) out there who can help me understand this porn thing? Coz, at the moment it's eating into my confidence and my certainty in his attraction to me. To put it simply, it's making me rather sad. Is this a problem? Do ALL guys really do this? And... how can I accept this?"
https://answers.yahoo.com/question/index?qid=20110224044215AAz0uZQ,Reasons the holocaust should be forgotten (read question)?,1," I'm doing a balanced presentation on why the holocaust should or shouldn't be forgotten. First off, I don't want people answering with racist/hate posts, in my opinion it shouldn't be forgotten, but I need reasons some people have the opposite view. e.g. It being used as a weapon of prejudice to say, germans. Or some religious views of forgiveness. What are some other reasons we should move on from it? Thanks"
https://answers.yahoo.com/question/index?qid=20060714133655AArKCrB,Should I go to Japan for a visit?,1,29
https://ca.answers.yahoo.com/question/index?qid=20120411161415AAoWpic,"Why should Canada provide refugee status to all who request it, and why?",0,3
https://ca.answers.yahoo.com/question/index?qid=20101114195738AA2uWrB,Why should we study the French Revolution?,0,3
https://answers.yahoo.com/question/index?qid=20110304060102AA7ivmh,"Seniors: Should you wash new bedding (pillowcases, sheets, mattress padding) before you use it?",10,26
https://answers.yahoo.com/question/index?qid=20110329154322AAKtMLs,Which starter pokemon should I choose in Black and White?,0," I just got pokemon white and I am playing it right now. I like all of the starters but I don't know which one to choose! I know that for example, if you get Tepig, then you will get the gift pokemon, Panpour. I love all of the starters and the gift pokemon ( Panpour, Pansear, Pansage ) But which starter should I get"
https://answers.yahoo.com/question/index?qid=20100125201855AAvYUwH,Should people take high school relationships seriously?,1," I just think there so stupid.  
This boy who I've been talking to and hanging out with for ~5 months is getting all lovely dovey with me. I think it's silly. I mean, I'm never going to see him after graduation... so what's the point? 
He's probably just tryin' to get in ma pants anyhow. 

Should teens take high school relationships seriously? Do you think they last after graduation? What the point of them?"
https://ph.answers.yahoo.com/question/index?qid=20130214191534AA1IsFq,How long should i wait to drive after drinking 40% alcohol ( a pint)?,0," I have an interlock device on my vehicle meaning i have to blow in a machine  to get my car to start. I had to do this to get my license back from a D.U.I  FOUR F'ing years ago. Im not on probation my case has been settled for years. I was wondering if anyone can tell me how long should i wait to drive cause ive drunk a pint of E&J. Its 40% alcohol. I drank some with coca cola mixed in it like 2 cups and 2 shots. 

Im 5'11  218pounds."
https://answers.yahoo.com/question/index?qid=20100106003402AAfJmRN,Should mentally-challenged people be sterilized?,3," I ask because a question I answered earlier led me down this road of thinking. My son's first mother is mentally-challenged. She functions at the level of a 12 year old. Some people who know a little about my son's history but don't know much about adoption have said, ""Why wasn't she sterilized?"" as if this is something that is commonly done to adults against their will.  

So what are your feelings? If a person cannot care for him/herself without assistance, it goes without saying that person would be unable to provide daily care for a child. Should that person then be sterilized so that s/he cannot have children that will likely be apprehended by CPS and placed in foster homes?"
https://ca.answers.yahoo.com/question/index?qid=20100903152529AAOBVuU,Should I let the Mom cat see her kittens being given away?,1," I am giving away two of my kittens to their new homes this weekend, and I have a question about the giveaway. I am wondering if I should let the mother cat see then go out the door, so that she realizes they are actually gone (because mother cats usually look for their kittens after they're gone,) or if I should not let her see it, because it might traumatize her too much. 

She is very attached to her kittens, and I am so worried about her. The kittens will be ten weeks old this weekend, and I am confident they are going to good homes. I just want to make this experience the easiest I can on the Mom.  


I would really appreciate any advice from people who have had experience in this area.  

Thanks!"
https://answers.yahoo.com/question/index?qid=20060810134229AA4uCvC,How old should you start wearing makeup?,0,31
https://ca.answers.yahoo.com/question/index?qid=20100914132937AAzCxBR,Why should you use a blue flame instead of a yellow flame?,0,2
https://answers.yahoo.com/question/?qid=20110105175909AAelgth,How long should I charge my Electric Airsoft gun Battery?,0,12
https://answers.yahoo.com/question/index?qid=20100505122146AACNbGm,Which one should i join? National Guard or Army Reserves?,0," I want to join the army reserves and i am 17 but my dad says he will refuse to sign unless i choose the guard. What is the difference between the Army Reserves and the National Guard? Ive heard morons say the the Army is "" tougher "" but what is that about? Which one would be more likely to get deployed? Do the National Guard and the reserves do the same thing in the middle east? Please inform me, no stupid answers please"
https://answers.yahoo.com/question/index?qid=20101120120210AAqft7g,To what volume should you dilute 90 mL of a 10.0 M H2SO4 solution to obtain a 1.80 M H2SO4 solution?,0,1
https://answers.yahoo.com/question/index?qid=20081228213314AACEMrZ,How long should I wait between stretching my ears?,4,10
https://answers.yahoo.com/question/index?qid=20100322012300AAa84fC,Should I always loosen my guitar strings after I play?,0," Should I loosen the strings on my acoustic guitar every time after I play? I heard that the neck can warp/bow forward over time if I don't loosen the strings each time. I have a pretty nice guitar (its a Goodall) so I don't want the neck to get all messed up. 

Also, the seller said that I can put light or medium tension strings on my guitar. If I put on extra light tension strings, would that damage the guitar in any way? Or should I only put on light or medium tension strings?"
https://ca.answers.yahoo.com/question/index?qid=20090510095958AAjNIjO,Should I Blow Dry Curly Hair?,0,12
https://answers.yahoo.com/question/index?qid=20090407162809AAMkU95,"How often should I take breaks when studying, and how long should they last?",2,15
https://answers.yahoo.com/question/index?qid=20061105191013AAuCFIi,Should the french and indian war be considered one of the major causes of the american revolution? yes or no?,0,8
https://answers.yahoo.com/question/index?qid=20090420140508AA8UkQq,How often should you text a guy?,2, so i like this guy and he likes me back. i know this because he told me. but we wanna hang out first a little more before we go out. but the other day we texted for about 9 hours straight. yea i know long time. but when i text him sometimes he doesnt answer. i know hes probably busy. i just want to know how often you should text a guy or wait for him to text you. i just want to know if im being clingy.
https://answers.yahoo.com/question/index?qid=20080610193018AA7IQt2,Why should we save the planet?,4," With all the constant talk of 'saving the planet' and stopping global warming, should we actually try to stop it? Perhaps in a way, this is humans transforming the planet to better suit us? Or that the contiued altering of the planet is the direct result of industrialised nations, putting pollutants wide into the world and atmosphere. Please understand that I actually do think we should save the planet, but this is for a philosophical essay."
https://answers.yahoo.com/question/index?qid=20070831175113AA0QAUU,How often should I clean completely cats litter box?,2,12
https://answers.yahoo.com/question/index?qid=20100731174908AAFP2w0,Why should we ban guns?,0,7
https://au.answers.yahoo.com/question/index?qid=20121122035039AApZt9I,Should I attend my work Christmas party?,0," I have been working part-time at this really great job for a few months. I have studied for several years to get into this field, and my foot is finally in the door. But, since I do most of my work at home, I have only been in the office for 1-2 days a week, and only for a few hours at a time. So I don't know my colleagues that well. Also, I am about half the age of most of my colleagues and, hence, feel somewhat awkward around them. There are only a couple of people who I feel really comfortable with (the people who I work with directly). I will just add that everyone in my department seems to have been working there forever, so they are all really close. 

I am not guaranteed a job next year, as I am on a sort of trial run. But I have been invited to the Christmas party. 

Now, it is not that I cannot socialise, as I am great in one-on-one situations. I feel comfortable, and I can talk openly and even be funny. But I feel awkward in a group situation when I am around people that I don't know well. Awkward to the extent that my hands start to shake and I cannot speak at all. My greatest fear at a party is that everyone will kind of form their own groups of 2-3 and I will be left standing on my own with no one to talk to. This tends to happen to me a lot, and I never have any idea what to do. 

So should I attend the Christmas party? I feel as though not going would be a really bad decision. And, in a way, I kind of want to go, because I want to get to know some more of the people that I work with. But I am really, really nervous. What do I do if a situation like the one that I described arises? 

Please help me out."
https://answers.yahoo.com/question/index?qid=20090509223530AAJpDuc,How long should you keep contact lenses on when you barely get them?,0," Okay, im a new contact lens wearer. 
i was told that i can only keep my contacts on for 2 hours for the first day, 4 hours for the second day and 6 hours for the third day, 

but i really need them for more than 6 hours on the 3rd day! (for like 8-9 hours-ish) do you think it'll be okay?? 

i hope i can get some answers from some contact wearers. ^^ 
btw, (if you remember) what did your doctor tell you when you barely got them. did they say 2 hours on the first day and so on? i read somewhere that it's supposed to be longer...)"
https://answers.yahoo.com/question/index?qid=20080115075244AAZ0wEE,Should a widow or widower remarry?,7,25
https://answers.yahoo.com/question/index?qid=20071125054334AAQWTu9,"How often should I run my outboard engine on my boat that's parked in my driveway, when not in use regularly?",11,11
https://au.answers.yahoo.com/question/index?qid=20130212225659AAUWm0C,Should the DEATH PENALTY be BROUGHT BACK to AUSTRALIA?,0,5
https://answers.yahoo.com/question/index?qid=20110916010122AAGHGBH,What laptop should I buy?,1," I need a computer that is good for a college student. 

I would use it for typing essays, making power points, making and watching movie/video projects, listening to music, and using the internet. 

I would like the battery life to last a few hours unplugged, and a webcam would be nice. 

Any suggestions?  

I have no idea what would be good for me. I would probably go to a store like Best Buy, Office Depot, or CostCo to actually buy it. Thanks."
https://au.answers.yahoo.com/question/index?qid=20100402195243AAe43EG,How often should I change the water in my 40 gallon aquarium?,0," In my 40 gallon aquarium I have, 4 angelfish (2""), and 1 gouramis (2 and a half inches). 
It has a 50 gallon filter on it. 
 Also, I have a 30 gallon aquarium with 7 fancy guppies (2 males 5 females). With a normal 30 gallon filter. How often should I change the water on that? If I added another filter would it help me from not changing the water so much? 
Thanks, and sorry for all the questions I just want to make my fish the healthiest they can be."
https://ca.answers.yahoo.com/question/index?qid=20090130171015AAKBePz,Why Canada should manufacture goods outside/inside North America?,0,4
https://answers.yahoo.com/question/index?qid=20100320201944AAPnGGu,Why should you preheat the oven?,1,8
https://au.answers.yahoo.com/question/index?qid=20101026013646AAw0oSF,How long should one body paragraph be in an essay?,0,3
https://answers.yahoo.com/question/index?qid=20081013232245AAB62jO,How often should i feed my black moor goldfish? 10 points?,1,8
https://au.answers.yahoo.com/question/index?qid=20090807035127AA1gaLy,Why should marijuana be legal?,0," I can understand why it should be legal for medical use, as it has several recognised medical purposes, but i am absolutely sick and tired of people saying marijuana has killed 0 people, and tobacco has killed 100000 people or however many people or alcohol has killed 80000 people. 

i have a few things to say: 

- if people smoked marijuana on the scale that people smoke cigarettes or get on the drink (which would probably happen if it was legalized), then there would be a similar amount of deaths. 

- ok, nobody has died as a direct result of smoking marijuana, but i suppose nobody has died as a direct result of smoking cigarettes. im sure people die from long term lung problems of smoking marijuana. turns out most people who do weed also smoke cigs, so i guess you can just all blame that. consider this, it would be like having a ton more alcoholics running around. 

- if alcohol was made illegal, i am almost certain it would be classified a soft drug, because way less people would do it, and therefore less deaths. this is much similar to marijuana. if marijuana were legal, more people would die from it and it would be classified as a hard drug. 

im not saying dont smoke weed, im saying to the people who think it should be legalized, to screw your heads on properly, and recognise it will never be legalized. 

although i wish it was legal without these problems and other social problems, it is best it remain illegal."
https://ca.answers.yahoo.com/question/index?qid=20100813120549AAnVD1y,What are 10 things girls should know about guys?,10,19
https://answers.yahoo.com/question/index?qid=20080507103610AAoWjEP,Should I dispute everything on my credit report even if some items are correct?,5," Hi. I have 3 debts not that big but they pop up under all three bureus, like for example i have one that is $425.00 but on all three bureus it comes up as a different name and different account number but same balance and they all say open, Im 23 yrs old i wanna clean up my credit but don't even understand how it works i dont have money to hire some company to do it, so i have seen many answers say to just dispute everything but i dont want that to come bite me in the a** later my score is mid 500 and the other two coll accounts are $100. and $119 should i just contact the creditor and try to settle or dispute? If I pay off will my credit go up? How can i clear all this up and get my credit score up.HELP!"
https://answers.yahoo.com/question/index?qid=20130312114142AAHOXPw,I am a gay Muslim. I feel sick!! What should I do?,1," I am an 18 years old guy. When I was younger I had always thought that I was weird somehow. I’m Muslim, and I come from a really strict family. My country doesn’t speak about homosexuality at all. Actually, if you are caught in action with another man, you’re going to be put to death. I was born gay, and I have never had deep nor sexual feelings for a female. That is why I get really mad when people say communicate with God and he will heal you and make you straight. Well, he didn’t. I respect all religions, and I do believe in God. That’s why when I was younger I tried to pray and ask God to release me from this curse I’m in. Nobody knows that I am gay. It’s not an easy subject to discuss in my country because most of the people are extremists and strict Muslims. When I was living back home I had always thought that it’s a passing thing and I will be straight when I grow up and marry a woman and have kids. But, I moved to the United States for a couple of years to study. I actually just got to the United States. So, I will have 3 more years here.  Before I moved here I would consider myself religious and that’s why I couldn’t believe that God made me this way. But, when I moved here everything about me has changed, I literally started to see the World from a different angle. I started accepting myself, but I’m really devastated and depressed. Suicide is one of the biggest sins that you could ever commit as a person in Islam and actually that is the only reason that is keeping me going. I have always had suicidal thoughts but I never acted on them. Still, I am always depressed to the part where I stop eating for days, and it’s not because I’m trying to kill myself, but whenever I eat I throw up. Knowing for a fact that eventually I will not have someone to love or kids really devastates me. And this continuous fear that if someone figures out who I really am, I will be killed really terrifies me. Also, if I do tell my parents that I am gay there is a high chance that they would disown me. I got to this point where I don’t care about my life, I just need someone to love or talk to. It’s true what they say “Life is Mystery.” I have no idea where life is taking me. I am on a vacation now, and all I did was pretend that I am sick so I don’t go outside and see people because all I see are families with kids. And this makes me even sicker. The issue is that my scholarship pays my tuition, but I MUST work for them for five years (in my country). I think I need to either sacrifice my family to find someone who loves me and move away with him (this will also kill me because during this period in the US I get homesick sometimes). So, I can’t see myself ditching my family forever. Why is God torturing me? He made me gay and made me SO emotionally needy and then he says it’s forbidden to love someone from your same gender. I feel sick. Any suggestions what can I do with my life?"
https://answers.yahoo.com/question/index?qid=20100905140224AAI9iOW,Should I bathe my cat before applying Advantage?,0,12
https://answers.yahoo.com/question/index?qid=20090103114836AAEwgL1,What size font should I use?,0,11
https://au.answers.yahoo.com/question/index?qid=20110705183849AAHhZtx,Should I download Steam - gaming platform?,0,5
https://au.answers.yahoo.com/question/index?qid=20120413210254AAhpDlf,Should Abortion Be Legal Or Illegal?,0,11
https://answers.yahoo.com/question/?qid=20100125120953AADdMXz,Should I let my girlfriend buy a vibrator?,6,29
https://answers.yahoo.com/question/?qid=20120220100055AAbhq4I,Should I buy a Roku instead of cable?,3," My family has a tv, but we only have the about $25 a month cable. We get 20 channels and half of them are in Spanish and most of the other ones are the same thing on 2 or 3 channels. The only channels we get are several news channels, pbs, and that's pretty much it. I want to buy a Roku or something like that. We have WiFi. I was thinking of buying a Roku, either Hulu Plus or Netflix, and then MLB.tv. In the end, would that be cheaper than what we're paying now or a little more a month but worth it because of the more channels?  

Roku: $49.99-$99.99, depending on the model 
Netflix: $7.99/month 
Hulu Plus: $7.99/month 
MLB.tv: $124.99/year, = about $15/month for the months we would have it, but we would have to pay the full amount up front, not monthly. 
I think the monthly subscription fees would equal out to about the same, would it be worth it? And then there's the harder question: Netflix or Hulu Plus? I've heard Netflix is better for watching movies and Hulu Plus is better for watching TV shows because there's more of a selection, but when I searched their selections, Netflix had more of the TV shows we would potentially be watching. If we get a Roku, I would do the free trial of each before deciding. What do you think I should do? Thanks!"
https://answers.yahoo.com/question/index?qid=20160623122703AAFlCch,Should THE POTENTIAL FATHER have any SAY SO in pregnant women getting an abortion?,4,180
https://in.answers.yahoo.com/question/index?qid=20140126013345AAQAUNQ,The meaning of ' I should probably go there'.?,0,5
https://au.answers.yahoo.com/question/index?qid=1006050903003,Should judges make law?,0,27
https://au.answers.yahoo.com/question/index?qid=20151205155249AAZpEIe,Should I upload a video to YouTube in 1080p or 720p?,0,5
https://ca.answers.yahoo.com/question/index?qid=20131114172429AAoyxI3,Should America make China the 51st state so we can get better access to Chinese food?,0,13
https://au.answers.yahoo.com/question/index?qid=20130818180651AAmAmdT,Should euthanasia be made legal in Australia?,5,89
https://answers.yahoo.com/question/index?qid=20111014124743AA7knuN,Why should we save oil?,0,10
https://ca.answers.yahoo.com/question/index?qid=20150922100335AAaO0mE,Should a company have the power to decide what information to give consumers about the food it produces?,0,9
https://answers.yahoo.com/question/index?qid=20110211101136AA418gO,Why should we respect old people?,0,14
https://au.answers.yahoo.com/question/index?qid=20130725164033AAvKKws,Should the smacking of kids be made illegal?,6,50
https://answers.yahoo.com/question/index?qid=20150617153222AACn8FD,Should I buy my 11 year old daughter a new iPhone 6 or iPhone 5c?,0,39
https://answers.yahoo.com/question/index?qid=1006052909151,10 reasons why mothers should work??,0,9
https://answers.yahoo.com/question/index?qid=20100720120104AAGXDBP,In what sequence should i watch star wars?,1,8
https://ca.answers.yahoo.com/question/index?qid=20160403165428AAsxl8b,Why should I vote for Bernie Sanders?,2," I don't want to have higher taxes, I don't want to have companies or investors going overseas to make larger profits in India or China, and I don't want to be forced to pay for other people's college education or birth control pills or whatever you guys believe the taxpayer should pay. I don't want to pay for it.  

Why the f*ck should the taxpayer pay for any of this absolute bull s*hit. 

Why the f*ck should I vote for a man that will force me to pay for your child's stuipd f*cking degree. I agree with welfare, not welfare dependence. I agree with child-care, not a massive child-care system that every single mother goes too because people can't practice sexual restraint. I agree actually with universal healthcare, but healthcare is not some sort of universal right in which everyone is entitled to a doctor's labour. You're not. Why the f*ck does Bernie Sanders think you're entitled to other people's labour?  

I could go on but why would I vote for a guy like him. Absolute Hogwash Candidate."
https://answers.yahoo.com/question/index?qid=1006041005793,At what age do you think a child should stop hunting easter eggs?,0," I guess I should have mentioned that all of her cousins she hunts with are ages 6 and under. And she moves so quickly that they don't really have a chance to find any. She is the only one up in her age group so I can't divide it up into old and young, so maybe I will ask her to help me hide them and then help the toddlers find them. Hell, maybe I'll just be a kid and hunt with her!!"
https://ca.answers.yahoo.com/question/index?qid=20141110114741AADCxvE,Should I trust a modder?,0,10
https://answers.yahoo.com/question/index?qid=20140407205846AAIkx2e,How much money should I bring to Atlanta Ga for 3 days?,0,5
https://answers.yahoo.com/question/index?qid=1006053131974,Which side should tin foil be used and why?,0,9
https://answers.yahoo.com/question/index?qid=1006052643258,I going camping what should i take with me?,0,9
https://ca.answers.yahoo.com/question/index?qid=1006052106144,Should you puncture a blister and release the fluid or just leave it to burst on its own?,0," I got a bad steam burn on one of my fingers and now it is blistering. I have always been taught to puncture the blister and release the fluid, but my coworkers are telling me not to do this. They say I should just leave it and it will burst on its when it is ready to form new skin. It sounds reasonable, but I am confused my the mixed information. What should I do?"
https://ca.answers.yahoo.com/question/index?qid=20150713202621AAdhDVm,How far away from a stop sign should I start braking?,1,22
https://answers.yahoo.com/question/index?qid=1006032815444,Who should introduce themselves first in a new neighborhood?,0,14
https://answers.yahoo.com/question/index?qid=1006051016860,On what side should a woman walk with a man?,0,27
https://answers.yahoo.com/question/index?qid=1005123002799,"With reference to the branches of philosophy,why should teachers study philosophy of education?",0,3
https://ca.answers.yahoo.com/question/index?qid=20130909173123AASRAdN,How often should I condition my fish tank?,0, Um hi I have a 8 gallon tank with 5 fish (two platys one gourami and two emerald catfish) and I of course have a filter and I'm wondering if I can put some conditioner in there? I put some in there when they weren't in there the other day.....should I put more and if so is it safe while they are in there? Thank you :)
https://au.answers.yahoo.com/question/index?qid=20150130001451AAMJfxz,How Long Should a Diary Entry be?,0,2
https://au.answers.yahoo.com/question/index?qid=20150128212417AAUqHCu,Should a manager's loyalty to the organisation override their loyalty to the team?,0,2
https://ca.answers.yahoo.com/question/index?qid=20130808170945AA8qWSq,What episode of One Piece should I be on to watch Film Z?,0," Ok, so One Piece is my favourite anime, so I've been staying back behind the current episodes to save them for a time when (hopefully not) it could possibly abruptly end (I am about 50 episodes behind current). What episode should I be on to watch Film Z? A lot of my friends said it was a great movie and that I should watch it, I am past the time skip, but still on the Fishman Island arc, should I watch it now? or wait? 

Thanks!"
https://answers.yahoo.com/question/index?qid=1006051805411,Should I serve a syrah wine chilled or room temp?,0,13
https://answers.yahoo.com/question/index?qid=20060605215801AAMxk5p,Should i wear my contacts in a swimming pool?,4,379
https://ca.answers.yahoo.com/question/index?qid=20140102203116AAYTXLq,Not feeling well should I still attend a funeral?,0," My boyfriend of 1 year's grandfather passed away and the funeral is tomorrow.  I promised my bf I'd be there to support him but, I'm not feeling well and I'm not sure what I should do as I don't want to pass something off to someone else if I'm contagious. 

Likely a cold: congested sinuses, dry barky cough (aggravated by asthma), sore throat, achy tired feeling and cold chills (no fever).  It is going to be a long day (4 hr visitation followed by funeral and then gathering at the house) and I'm not sure I really feel up to it but, I feel I should go and be there for him. 

What should I do?  Is it more rude not to attend or ruder to attend and possibly make others ill?"
https://au.answers.yahoo.com/question/index?qid=20140807032409AAVoOey,How often should I water my cactus?,0,5
https://ca.answers.yahoo.com/question/index?qid=20151005203157AAC6y7z,"Should i buy the 1TB Ps4, or 500 GB?",0," it will be my first time buying a ps4, i know the 1tb isnt out yet but i can buy the bo3 bundle which includes the 1TB ps4, i used to own a ps3 and i literly only used about 25 GB , i dont download much , i rather buy a copy because my internet would take an enitre day to download a game, but is 500gb really not enough as people say? and also when will the ps4 be on sale in canada ?"
https://answers.yahoo.com/question/index?qid=1006050330817,How many words should my 14 month old son be saying?,0,12
https://answers.yahoo.com/question/index?qid=1006032512584,Should the United States pursue population policies to protect our quality of life for future generations?,0,14
https://answers.yahoo.com/question/index?qid=1006053104504,"If w have fever, should we bath with cold water or warm water?",0,14
https://au.answers.yahoo.com/question/index?qid=20140117223921AAoQrvV,Should I follow my dreams of becoming an actress or face reality?,0," I've really been amazed by the showbiz world even since I was a toddler, especially actors and actresses and their amazing ability to look like someone completely different to the audience. Ever since then, I've really wanted to be into acting - When people usually watch a movie for their plot, I just use the movie as a place to learn facial expressions and techniques to make a scene look much more realistic. I really want to be an actor so bad, as in, I'm never gonna stop this passion for acting but my parents have just told me to face reality. 

I don't want to believe them, that, ""Learning engineering and becoming a teacher or a lawyer will earn you more money and is a much more secure and safer future."" However, in reality, it is probably very true. I've got nowhere to ""start"" my acting career because I still have school to attend, even though I heard that ""the earlier you begin to learn something, the farther it will get you"". I feel that I need to get my butt of my chair right now and do something that will help follow my dreams in the future, but every time I try, I always face the obstacles of ""having no time because of school"" and of course, ""facing reality"". 

I really wanna be optimistic and be an actress though, but I'm kinda stuck between 2 paths that I have no clue in which one to follow. I'm still young, in the very early teens (I actually don't know if that's considered young anymore) but I would really like some advice from someone who has experienced this before. I mean, if my mother, who has lived for a long time knows what she's talking about, then I'm not sure what I should do anymore haha. Especially since I don't want to live the rest of my life doing things that I do not enjoy. Thank you if you read it all, I know it's pretty long. :) Haha."
https://ca.answers.yahoo.com/question/index?qid=20130906182506AA3HxDT,Should a wedding planner give a gift to the bride and groom?,2," I was hired to help out on the day of a wedding for a friend, I will be there for about 12 hours in total, and yes they are paying me. I went to school for event management but we never covered if you should give a gift when planning a wedding. I'm getting mixed advice from everyone I'm asking, so I'm hoping for some more advice. Thanks!"
